,doc,word,cluster
19979,1718,1923,3
19980,1719,1923,1
19981,1776,1923,1
19982,1777,1923,1
19983,1807,1923,1
19984,1808,1923,1
19985,1815,1923,3
19986,1817,1923,4
19987,1820,1923,1
19988,2066,1923,2
19989,2076,1923,2
19990,2094,1923,1
19991,2099,1923,1
19992,2105,1923,5
19993,2109,1923,2
19994,2110,1923,2
19995,2112,1923,1
19996,2157,1923,3
19997,2221,1923,1
19998,2236,1923,1
19999,2327,1923,1
20000,2361,1923,1
20001,2362,1923,1
20002,5792,1923,1
20003,5811,1923,1
20004,5825,1923,1
20005,5906,1923,1
20006,5919,1923,1
20007,5931,1923,2
20008,6456,1923,2
20009,6464,1923,2
20010,6472,1923,1
20011,6545,1923,1
20012,6551,1923,1
20013,6558,1923,1
20014,2,811,1
20015,3,811,2
20016,12,811,1
20017,14,811,1
20018,15,811,1
20019,16,811,1
20020,21,811,1
20021,23,811,3
20022,27,811,1
20023,31,811,6
20024,32,811,1
20025,34,811,1
20026,46,811,2
20027,49,811,1
20028,51,811,1
20029,58,811,3
20030,61,811,2
20031,72,811,2
20032,85,811,1
20033,86,811,1
20034,92,811,1
20035,93,811,3
20036,98,811,1
20037,100,811,2
20038,103,811,1
20039,110,811,4
20040,111,811,1
20041,114,811,4
20042,116,811,2
20043,117,811,1
20044,127,811,1
20045,130,811,4
20046,131,811,2
20047,132,811,2
20048,134,811,2
20049,142,811,1
20050,144,811,1
20051,148,811,2
20052,149,811,6
20053,154,811,5
20054,157,811,1
20055,159,811,2
20056,162,811,1
20057,163,811,5
20058,166,811,1
20059,170,811,1
20060,179,811,1
20061,186,811,1
20062,189,811,2
20063,197,811,1
20064,235,811,1
20065,254,811,3
20066,256,811,3
20067,263,811,1
20068,265,811,1
20069,266,811,1
20070,268,811,1
20071,277,811,1
20072,288,811,2
20073,289,811,2
20074,291,811,1
20075,298,811,1
20076,299,811,7
20077,303,811,1
20078,304,811,1
20079,306,811,2
20080,308,811,1
20081,312,811,3
20082,313,811,1
20083,316,811,2
20084,318,811,2
20085,320,811,1
20086,322,811,1
20087,324,811,3
20088,327,811,1
20089,328,811,4
20090,330,811,1
20091,331,811,1
20092,332,811,1
20093,340,811,6
20094,341,811,3
20095,345,811,1
20096,348,811,4
20097,350,811,1
20098,351,811,3
20099,355,811,2
20100,356,811,2
20101,358,811,1
20102,363,811,1
20103,366,811,1
20104,367,811,1
20105,368,811,1
20106,369,811,1
20107,373,811,1
20108,374,811,2
20109,375,811,3
20110,376,811,5
20111,381,811,1
20112,382,811,3
20113,387,811,1
20114,389,811,1
20115,392,811,1
20116,393,811,2
20117,407,811,1
20118,410,811,1
20119,413,811,2
20120,420,811,1
20121,421,811,1
20122,434,811,1
20123,445,811,1
20124,446,811,1
20125,448,811,1
20126,450,811,1
20127,451,811,2
20128,453,811,2
20129,456,811,2
20130,458,811,3
20131,459,811,1
20132,466,811,1
20133,473,811,2
20134,474,811,3
20135,477,811,5
20136,484,811,1
20137,486,811,1
20138,487,811,1
20139,491,811,2
20140,492,811,2
20141,496,811,1
20142,497,811,6
20143,498,811,1
20144,505,811,3
20145,510,811,1
20146,513,811,1
20147,520,811,1
20148,521,811,2
20149,525,811,3
20150,528,811,2
20151,536,811,6
20152,538,811,2
20153,546,811,4
20154,551,811,2
20155,557,811,1
20156,560,811,2
20157,561,811,1
20158,568,811,3
20159,573,811,2
20160,577,811,1
20161,582,811,1
20162,583,811,1
20163,585,811,2
20164,589,811,2
20165,611,811,3
20166,612,811,2
20167,613,811,1
20168,628,811,1
20169,635,811,6
20170,637,811,2
20171,652,811,1
20172,654,811,2
20173,664,811,1
20174,675,811,2
20175,678,811,2
20176,679,811,3
20177,680,811,3
20178,689,811,1
20179,698,811,1
20180,699,811,3
20181,701,811,4
20182,702,811,1
20183,703,811,4
20184,715,811,1
20185,717,811,1
20186,728,811,1
20187,731,811,2
20188,732,811,1
20189,735,811,1
20190,736,811,2
20191,739,811,1
20192,758,811,1
20193,761,811,1
20194,763,811,1
20195,765,811,3
20196,769,811,1
20197,775,811,2
20198,777,811,1
20199,783,811,2
20200,800,811,1
20201,804,811,1
20202,811,811,2
20203,812,811,1
20204,825,811,2
20205,826,811,1
20206,827,811,1
20207,828,811,3
20208,830,811,1
20209,839,811,1
20210,840,811,3
20211,841,811,1
20212,842,811,3
20213,846,811,1
20214,848,811,5
20215,849,811,5
20216,850,811,2
20217,851,811,3
20218,852,811,1
20219,861,811,3
20220,867,811,1
20221,869,811,2
20222,870,811,2
20223,871,811,2
20224,885,811,1
20225,886,811,1
20226,887,811,3
20227,892,811,2
20228,914,811,3
20229,915,811,1
20230,920,811,1
20231,928,811,3
20232,929,811,3
20233,932,811,1
20234,934,811,7
20235,935,811,1
20236,938,811,1
20237,939,811,1
20238,941,811,3
20239,943,811,2
20240,949,811,1
20241,954,811,5
20242,960,811,4
20243,963,811,1
20244,964,811,1
20245,972,811,2
20246,973,811,1
20247,975,811,1
20248,979,811,2
20249,985,811,6
20250,995,811,3
20251,1001,811,1
20252,1002,811,1
20253,1004,811,1
20254,1020,811,1
20255,1021,811,2
20256,1031,811,1
20257,1033,811,1
20258,1035,811,1
20259,1040,811,3
20260,1041,811,2
20261,1044,811,4
20262,1047,811,1
20263,1051,811,2
20264,1052,811,1
20265,1053,811,3
20266,1057,811,1
20267,1058,811,4
20268,1064,811,2
20269,1067,811,1
20270,1070,811,3
20271,1075,811,1
20272,1076,811,1
20273,1078,811,3
20274,1079,811,3
20275,1081,811,2
20276,1082,811,1
20277,1083,811,2
20278,1085,811,3
20279,1105,811,1
20280,1113,811,1
20281,1114,811,2
20282,1116,811,2
20283,1120,811,4
20284,1126,811,1
20285,1131,811,1
20286,1142,811,1
20287,1145,811,1
20288,1151,811,1
20289,1168,811,1
20290,1172,811,4
20291,1177,811,1
20292,1179,811,2
20293,1181,811,2
20294,1182,811,1
20295,1183,811,2
20296,1189,811,1
20297,1190,811,2
20298,1194,811,1
20299,1195,811,1
20300,1196,811,1
20301,1197,811,2
20302,1198,811,2
20303,1205,811,1
20304,1207,811,2
20305,1213,811,2
20306,1214,811,1
20307,1219,811,2
20308,1221,811,1
20309,1222,811,1
20310,1230,811,2
20311,1232,811,3
20312,1233,811,1
20313,1235,811,1
20314,1237,811,5
20315,1242,811,2
20316,1243,811,2
20317,1245,811,1
20318,1252,811,1
20319,1255,811,1
20320,1256,811,3
20321,1258,811,2
20322,1260,811,2
20323,1267,811,4
20324,1268,811,1
20325,1270,811,1
20326,1276,811,1
20327,1277,811,1
20328,1279,811,1
20329,1294,811,1
20330,1295,811,1
20331,1298,811,1
20332,1307,811,1
20333,1309,811,1
20334,1314,811,1
20335,1319,811,3
20336,1339,811,2
20337,1353,811,2
20338,1359,811,1
20339,1360,811,1
20340,1363,811,3
20341,1367,811,2
20342,1371,811,1
20343,1372,811,2
20344,1377,811,2
20345,1379,811,5
20346,1380,811,1
20347,1381,811,1
20348,1383,811,2
20349,1386,811,1
20350,1387,811,1
20351,1388,811,1
20352,1389,811,4
20353,1396,811,2
20354,1563,811,1
20355,1702,811,1
20356,2469,811,1
20357,2519,811,1
20358,2525,811,1
20359,2541,811,1
20360,2542,811,1
20361,2550,811,1
20362,2561,811,1
20363,2607,811,1
20364,2656,811,1
20365,2755,811,1
20366,2761,811,1
20367,2772,811,1
20368,2818,811,1
20369,2880,811,1
20370,2965,811,1
20371,2966,811,1
20372,3016,811,1
20373,3073,811,1
20374,3077,811,1
20375,3185,811,1
20376,3380,811,1
20377,3540,811,1
20378,3577,811,1
20379,3626,811,1
20380,3704,811,1
20381,3729,811,1
20382,3800,811,1
20383,3817,811,1
20384,3903,811,1
20385,3925,811,1
20386,3941,811,1
20387,3942,811,1
20388,3973,811,1
20389,4029,811,1
20390,4031,811,1
20391,4066,811,1
20392,4094,811,1
20393,4151,811,1
20394,4174,811,1
20395,4193,811,1
20396,4278,811,1
20397,4296,811,1
20398,4340,811,1
20399,4385,811,1
20400,4493,811,1
20401,4505,811,1
20402,4521,811,1
20403,4542,811,1
20404,4588,811,1
20405,4601,811,1
20406,4636,811,1
20407,4637,811,1
20408,4666,811,1
20409,4678,811,1
20410,4698,811,1
20411,4705,811,1
20412,4714,811,1
20413,4768,811,1
20414,4792,811,1
20415,4838,811,1
20416,4839,811,1
20417,4858,811,1
20418,4904,811,1
20419,4937,811,1
20420,4969,811,1
20421,4997,811,1
20422,5083,811,1
20423,5518,811,1
20424,5661,811,2
20425,5715,811,1
20426,5835,811,1
20427,5856,811,1
20428,5858,811,1
20429,5923,811,1
20430,6076,811,1
20431,6284,811,1
20432,6324,811,1
20433,6528,811,1
20434,7049,811,1
20435,3,4567,2
20436,20,4567,1
20437,49,4567,1
20438,144,4567,1
20439,304,4567,1
20440,325,4567,2
20441,351,4567,1
20442,457,4567,1
20443,538,4567,1
20444,560,4567,3
20445,609,4567,2
20446,660,4567,1
20447,957,4567,1
20448,1106,4567,2
20449,1146,4567,1
20450,1182,4567,1
20451,1189,4567,2
20452,1196,4567,2
20453,1254,4567,1
20454,1265,4567,1
20455,1275,4567,1
20456,1278,4567,1
20457,1297,4567,1
20458,1320,4567,1
20459,1344,4567,1
20460,1378,4567,1
20461,1379,4567,1
20462,3,451,1
20463,27,451,1
20464,43,451,1
20465,47,451,1
20466,70,451,1
20467,71,451,1
20468,86,451,1
20469,108,451,3
20470,111,451,1
20471,115,451,2
20472,119,451,1
20473,130,451,1
20474,137,451,1
20475,148,451,1
20476,150,451,1
20477,175,451,1
20478,240,451,2
20479,259,451,1
20480,340,451,3
20481,387,451,1
20482,392,451,3
20483,413,451,1
20484,419,451,1
20485,441,451,1
20486,452,451,2
20487,453,451,4
20488,482,451,1
20489,548,451,2
20490,580,451,1
20491,593,451,1
20492,640,451,2
20493,642,451,2
20494,644,451,1
20495,658,451,1
20496,702,451,1
20497,728,451,1
20498,731,451,2
20499,737,451,1
20500,742,451,1
20501,752,451,1
20502,768,451,1
20503,779,451,1
20504,783,451,1
20505,785,451,1
20506,812,451,1
20507,828,451,1
20508,829,451,1
20509,849,451,1
20510,850,451,2
20511,861,451,1
20512,883,451,1
20513,885,451,1
20514,908,451,1
20515,926,451,1
20516,936,451,2
20517,951,451,1
20518,955,451,1
20519,960,451,4
20520,1030,451,3
20521,1034,451,1
20522,1037,451,2
20523,1038,451,1
20524,1051,451,1
20525,1052,451,1
20526,1053,451,1
20527,1054,451,3
20528,1114,451,1
20529,1117,451,1
20530,1122,451,1
20531,1133,451,1
20532,1170,451,1
20533,1175,451,1
20534,1177,451,1
20535,1178,451,1
20536,1181,451,1
20537,1182,451,1
20538,1196,451,1
20539,1200,451,4
20540,1218,451,1
20541,1233,451,1
20542,1245,451,1
20543,1274,451,1
20544,1286,451,1
20545,1306,451,2
20546,1310,451,2
20547,1312,451,1
20548,1322,451,1
20549,1326,451,1
20550,1330,451,3
20551,1334,451,1
20552,1351,451,1
20553,1353,451,1
20554,1367,451,1
20555,1383,451,1
20556,1397,451,1
20557,1523,451,1
20558,3850,451,1
20559,4078,451,1
20560,4487,451,1
20561,4506,451,1
20562,4763,451,1
20563,5405,451,1
20564,5646,451,1
20565,6552,451,1
20566,6629,451,1
20567,6801,451,1
20568,6849,451,1
20569,6868,451,1
20570,6892,451,1
20571,7013,451,1
20572,3,4568,1
20573,179,4568,1
20574,1103,4568,1
20575,3,4569,1
20576,7,4569,1
20577,12,4569,1
20578,13,4569,2
20579,25,4569,1
20580,28,4569,1
20581,44,4569,2
20582,51,4569,1
20583,58,4569,1
20584,65,4569,1
20585,69,4569,3
20586,71,4569,1
20587,75,4569,1
20588,79,4569,1
20589,81,4569,2
20590,85,4569,2
20591,88,4569,1
20592,95,4569,3
20593,104,4569,1
20594,133,4569,1
20595,143,4569,2
20596,147,4569,2
20597,170,4569,1
20598,185,4569,1
20599,188,4569,5
20600,191,4569,4
20601,200,4569,5
20602,208,4569,3
20603,224,4569,1
20604,246,4569,1
20605,247,4569,1
20606,252,4569,1
20607,254,4569,2
20608,266,4569,1
20609,271,4569,2
20610,272,4569,1
20611,279,4569,1
20612,291,4569,1
20613,293,4569,1
20614,304,4569,1
20615,306,4569,1
20616,307,4569,1
20617,311,4569,1
20618,327,4569,1
20619,345,4569,2
20620,346,4569,1
20621,362,4569,1
20622,363,4569,1
20623,364,4569,1
20624,365,4569,1
20625,380,4569,1
20626,381,4569,1
20627,390,4569,1
20628,403,4569,1
20629,416,4569,1
20630,424,4569,1
20631,427,4569,2
20632,439,4569,1
20633,445,4569,1
20634,458,4569,1
20635,482,4569,1
20636,510,4569,2
20637,511,4569,1
20638,544,4569,2
20639,552,4569,1
20640,560,4569,1
20641,566,4569,1
20642,567,4569,2
20643,569,4569,1
20644,571,4569,1
20645,591,4569,2
20646,597,4569,1
20647,599,4569,1
20648,604,4569,2
20649,608,4569,1
20650,609,4569,1
20651,622,4569,1
20652,629,4569,1
20653,648,4569,1
20654,650,4569,1
20655,659,4569,1
20656,663,4569,1
20657,664,4569,1
20658,673,4569,2
20659,677,4569,2
20660,678,4569,1
20661,683,4569,3
20662,684,4569,3
20663,705,4569,1
20664,725,4569,2
20665,735,4569,6
20666,750,4569,2
20667,759,4569,1
20668,764,4569,2
20669,778,4569,3
20670,790,4569,1
20671,842,4569,2
20672,843,4569,2
20673,850,4569,1
20674,855,4569,1
20675,857,4569,3
20676,886,4569,1
20677,889,4569,1
20678,896,4569,2
20679,903,4569,1
20680,910,4569,1
20681,914,4569,1
20682,915,4569,1
20683,924,4569,1
20684,926,4569,2
20685,935,4569,1
20686,941,4569,3
20687,952,4569,1
20688,976,4569,1
20689,977,4569,2
20690,978,4569,6
20691,980,4569,4
20692,1028,4569,1
20693,1035,4569,2
20694,1036,4569,5
20695,1038,4569,1
20696,1040,4569,2
20697,1041,4569,2
20698,1050,4569,1
20699,1089,4569,1
20700,1121,4569,3
20701,1124,4569,1
20702,1131,4569,1
20703,1133,4569,1
20704,1162,4569,1
20705,1169,4569,1
20706,1198,4569,4
20707,1199,4569,1
20708,1206,4569,1
20709,1209,4569,1
20710,1210,4569,1
20711,1212,4569,1
20712,1222,4569,4
20713,1226,4569,1
20714,1256,4569,1
20715,1258,4569,1
20716,1264,4569,2
20717,1275,4569,3
20718,1281,4569,1
20719,1299,4569,2
20720,1317,4569,2
20721,1322,4569,1
20722,1337,4569,1
20723,1350,4569,1
20724,1352,4569,1
20725,1362,4569,1
20726,1382,4569,1
20727,1388,4569,1
20728,1391,4569,1
20729,1467,4569,1
20730,1557,4569,1
20731,1711,4569,1
20732,1870,4569,1
20733,2026,4569,1
20734,2108,4569,1
20735,2130,4569,1
20736,2353,4569,1
20737,2371,4569,2
20738,3,4570,1
20739,8,4570,4
20740,15,4570,1
20741,20,4570,1
20742,22,4570,3
20743,48,4570,2
20744,49,4570,1
20745,54,4570,1
20746,58,4570,1
20747,60,4570,2
20748,61,4570,1
20749,70,4570,1
20750,76,4570,1
20751,80,4570,1
20752,93,4570,1
20753,98,4570,1
20754,104,4570,1
20755,119,4570,1
20756,124,4570,8
20757,139,4570,8
20758,144,4570,3
20759,164,4570,12
20760,253,4570,3
20761,259,4570,2
20762,260,4570,1
20763,278,4570,1
20764,304,4570,1
20765,305,4570,2
20766,321,4570,1
20767,327,4570,1
20768,345,4570,4
20769,346,4570,1
20770,347,4570,4
20771,360,4570,1
20772,376,4570,1
20773,377,4570,2
20774,380,4570,1
20775,397,4570,1
20776,405,4570,2
20777,412,4570,4
20778,426,4570,1
20779,479,4570,1
20780,491,4570,5
20781,511,4570,1
20782,545,4570,2
20783,558,4570,6
20784,560,4570,1
20785,563,4570,1
20786,566,4570,3
20787,567,4570,1
20788,568,4570,1
20789,571,4570,1
20790,623,4570,1
20791,653,4570,2
20792,659,4570,3
20793,661,4570,1
20794,665,4570,1
20795,784,4570,4
20796,785,4570,2
20797,786,4570,2
20798,859,4570,1
20799,960,4570,2
20800,964,4570,1
20801,990,4570,1
20802,992,4570,1
20803,1073,4570,1
20804,1177,4570,1
20805,1189,4570,1
20806,1197,4570,1
20807,1209,4570,4
20808,1219,4570,1
20809,1232,4570,4
20810,1236,4570,1
20811,1248,4570,1
20812,1258,4570,2
20813,1274,4570,1
20814,1279,4570,2
20815,1352,4570,2
20816,1383,4570,1
20817,3,4571,1
20818,96,4571,1
20819,114,4571,1
20820,156,4571,1
20821,205,4571,1
20822,242,4571,1
20823,259,4571,1
20824,351,4571,2
20825,382,4571,1
20826,456,4571,1
20827,457,4571,1
20828,458,4571,3
20829,476,4571,1
20830,560,4571,1
20831,609,4571,1
20832,898,4571,1
20833,975,4571,1
20834,987,4571,1
20835,1179,4571,1
20836,1363,4571,1
20837,1379,4571,1
20838,3,4572,1
20839,53,4572,2
20840,71,4572,1
20841,117,4572,1
20842,291,4572,1
20843,306,4572,1
20844,307,4572,1
20845,308,4572,1
20846,317,4572,1
20847,335,4572,1
20848,346,4572,1
20849,347,4572,1
20850,351,4572,1
20851,358,4572,1
20852,363,4572,1
20853,374,4572,1
20854,397,4572,1
20855,738,4572,1
20856,739,4572,1
20857,740,4572,1
20858,787,4572,1
20859,820,4572,1
20860,861,4572,1
20861,892,4572,1
20862,919,4572,1
20863,1051,4572,1
20864,1053,4572,1
20865,1069,4572,1
20866,1105,4572,1
20867,1179,4572,1
20868,1222,4572,1
20869,1300,4572,1
20870,1362,4572,1
20871,1381,4572,1
20872,1383,4572,1
20873,3,4355,1
20874,8,4355,5
20875,20,4355,1
20876,22,4355,3
20877,28,4355,1
20878,48,4355,2
20879,54,4355,1
20880,60,4355,2
20881,61,4355,1
20882,65,4355,9
20883,71,4355,1
20884,73,4355,1
20885,80,4355,1
20886,93,4355,2
20887,104,4355,1
20888,119,4355,1
20889,124,4355,7
20890,139,4355,8
20891,144,4355,3
20892,164,4355,7
20893,194,4355,1
20894,208,4355,2
20895,253,4355,3
20896,259,4355,3
20897,260,4355,1
20898,278,4355,1
20899,304,4355,1
20900,305,4355,1
20901,321,4355,1
20902,327,4355,1
20903,345,4355,1
20904,346,4355,1
20905,347,4355,3
20906,376,4355,1
20907,380,4355,1
20908,405,4355,2
20909,412,4355,4
20910,458,4355,1
20911,479,4355,1
20912,491,4355,5
20913,511,4355,1
20914,523,4355,1
20915,544,4355,1
20916,545,4355,2
20917,558,4355,7
20918,560,4355,1
20919,563,4355,2
20920,566,4355,3
20921,567,4355,1
20922,568,4355,1
20923,604,4355,3
20924,608,4355,1
20925,623,4355,1
20926,638,4355,4
20927,653,4355,2
20928,661,4355,1
20929,665,4355,1
20930,720,4355,1
20931,723,4355,2
20932,726,4355,2
20933,727,4355,4
20934,764,4355,5
20935,784,4355,2
20936,786,4355,3
20937,856,4355,2
20938,857,4355,2
20939,913,4355,1
20940,942,4355,2
20941,960,4355,3
20942,980,4355,3
20943,990,4355,1
20944,992,4355,1
20945,1073,4355,1
20946,1144,4355,12
20947,1165,4355,1
20948,1177,4355,1
20949,1209,4355,2
20950,1232,4355,4
20951,1236,4355,1
20952,1248,4355,1
20953,1258,4355,1
20954,1274,4355,1
20955,1279,4355,2
20956,1352,4355,2
20957,1383,4355,1
20958,1422,4355,1
20959,1475,4355,1
20960,1551,4355,2
20961,1734,4355,1
20962,1753,4355,1
20963,1765,4355,1
20964,1771,4355,1
20965,1775,4355,5
20966,1866,4355,3
20967,1925,4355,1
20968,2020,4355,2
20969,2129,4355,2
20970,2152,4355,1
20971,2181,4355,1
20972,2222,4355,1
20973,2378,4355,1
20974,2382,4355,3
20975,2384,4355,2
20976,2416,4355,1
20977,3403,4355,1
20978,3,1614,1
20979,47,1614,1
20980,127,1614,1
20981,168,1614,1
20982,198,1614,1
20983,205,1614,1
20984,225,1614,1
20985,257,1614,1
20986,259,1614,1
20987,293,1614,1
20988,303,1614,1
20989,346,1614,1
20990,362,1614,1
20991,402,1614,1
20992,465,1614,1
20993,469,1614,1
20994,506,1614,1
20995,518,1614,1
20996,563,1614,1
20997,636,1614,1
20998,646,1614,1
20999,730,1614,1
21000,731,1614,1
21001,793,1614,1
21002,808,1614,1
21003,900,1614,1
21004,902,1614,1
21005,948,1614,1
21006,998,1614,1
21007,1026,1614,1
21008,1046,1614,1
21009,1091,1614,2
21010,1110,1614,1
21011,1118,1614,1
21012,1179,1614,1
21013,1195,1614,1
21014,1213,1614,1
21015,1323,1614,1
21016,1336,1614,1
21017,1377,1614,1
21018,1419,1614,1
21019,1686,1614,1
21020,1785,1614,2
21021,1835,1614,1
21022,1845,1614,1
21023,1852,1614,1
21024,1855,1614,1
21025,1858,1614,1
21026,1870,1614,1
21027,1934,1614,1
21028,1971,1614,1
21029,2080,1614,1
21030,2197,1614,1
21031,2262,1614,1
21032,2352,1614,1
21033,5755,1614,1
21034,5862,1614,2
21035,6023,1614,1
21036,6225,1614,1
21037,6352,1614,1
21038,6607,1614,1
21039,6753,1614,1
21040,6949,1614,1
21041,6963,1614,1
21042,7011,1614,1
21043,7075,1614,1
21044,7083,1614,1
21045,3,877,1
21046,13,877,1
21047,16,877,1
21048,19,877,1
21049,34,877,1
21050,46,877,1
21051,48,877,1
21052,51,877,1
21053,55,877,1
21054,74,877,1
21055,102,877,1
21056,112,877,1
21057,123,877,2
21058,147,877,1
21059,166,877,1
21060,170,877,1
21061,178,877,1
21062,187,877,1
21063,196,877,2
21064,198,877,2
21065,200,877,1
21066,202,877,1
21067,224,877,1
21068,229,877,1
21069,236,877,1
21070,238,877,1
21071,261,877,1
21072,306,877,1
21073,317,877,1
21074,346,877,1
21075,367,877,1
21076,369,877,2
21077,459,877,1
21078,465,877,1
21079,474,877,1
21080,486,877,1
21081,492,877,1
21082,494,877,1
21083,496,877,1
21084,522,877,1
21085,554,877,4
21086,555,877,2
21087,562,877,1
21088,564,877,1
21089,565,877,1
21090,570,877,1
21091,591,877,1
21092,598,877,1
21093,630,877,1
21094,636,877,1
21095,637,877,1
21096,647,877,1
21097,650,877,1
21098,655,877,1
21099,668,877,1
21100,686,877,3
21101,692,877,1
21102,699,877,1
21103,711,877,1
21104,712,877,1
21105,720,877,1
21106,748,877,1
21107,755,877,1
21108,758,877,1
21109,779,877,2
21110,804,877,1
21111,808,877,1
21112,810,877,1
21113,816,877,2
21114,821,877,1
21115,835,877,1
21116,843,877,1
21117,861,877,1
21118,917,877,1
21119,919,877,1
21120,925,877,2
21121,948,877,2
21122,966,877,1
21123,978,877,1
21124,984,877,2
21125,986,877,1
21126,1011,877,1
21127,1016,877,1
21128,1036,877,1
21129,1040,877,1
21130,1069,877,1
21131,1071,877,1
21132,1073,877,1
21133,1085,877,1
21134,1094,877,1
21135,1101,877,1
21136,1115,877,1
21137,1131,877,1
21138,1142,877,1
21139,1148,877,1
21140,1168,877,1
21141,1176,877,1
21142,1211,877,1
21143,1212,877,1
21144,1221,877,1
21145,1225,877,1
21146,1231,877,1
21147,1232,877,1
21148,1236,877,1
21149,1238,877,1
21150,1243,877,4
21151,1278,877,1
21152,1291,877,1
21153,1299,877,1
21154,1300,877,1
21155,1304,877,1
21156,1310,877,1
21157,1311,877,1
21158,1328,877,2
21159,1334,877,1
21160,1336,877,1
21161,1381,877,2
21162,1382,877,1
21163,1401,877,1
21164,1543,877,1
21165,1553,877,2
21166,1554,877,1
21167,1560,877,1
21168,1573,877,1
21169,1591,877,1
21170,1602,877,1
21171,1646,877,1
21172,1651,877,1
21173,1669,877,1
21174,1692,877,1
21175,1773,877,1
21176,1774,877,1
21177,1819,877,1
21178,1820,877,1
21179,1822,877,1
21180,1915,877,1
21181,1933,877,1
21182,2002,877,1
21183,2026,877,1
21184,2061,877,1
21185,2196,877,1
21186,2267,877,1
21187,2303,877,1
21188,2311,877,1
21189,2317,877,1
21190,2324,877,1
21191,2377,877,2
21192,2532,877,1
21193,2810,877,1
21194,3124,877,1
21195,3290,877,1
21196,3528,877,2
21197,3601,877,1
21198,3796,877,1
21199,3841,877,1
21200,3913,877,1
21201,3980,877,1
21202,4035,877,1
21203,4067,877,1
21204,4121,877,1
21205,4478,877,1
21206,4523,877,1
21207,4679,877,1
21208,4712,877,1
21209,5000,877,1
21210,5155,877,1
21211,5197,877,1
21212,5321,877,1
21213,5397,877,1
21214,5398,877,1
21215,5413,877,1
21216,5446,877,1
21217,5481,877,1
21218,5665,877,1
21219,5668,877,1
21220,5676,877,1
21221,5683,877,2
21222,5690,877,1
21223,5703,877,1
21224,5705,877,2
21225,5710,877,1
21226,5713,877,1
21227,5717,877,1
21228,5719,877,1
21229,5721,877,1
21230,5736,877,1
21231,5744,877,1
21232,5765,877,1
21233,5789,877,2
21234,5850,877,2
21235,5925,877,1
21236,5927,877,1
21237,5946,877,1
21238,5975,877,1
21239,6007,877,1
21240,6072,877,1
21241,6079,877,1
21242,6110,877,1
21243,6115,877,1
21244,6178,877,1
21245,6196,877,1
21246,6209,877,1
21247,6237,877,2
21248,6241,877,1
21249,6272,877,1
21250,6339,877,1
21251,6353,877,1
21252,6375,877,1
21253,6390,877,1
21254,6405,877,2
21255,6413,877,1
21256,6422,877,1
21257,6450,877,1
21258,6468,877,1
21259,6475,877,2
21260,6476,877,1
21261,6492,877,2
21262,6493,877,2
21263,6494,877,1
21264,6510,877,1
21265,6617,877,1
21266,6734,877,1
21267,6828,877,1
21268,7001,877,1
21269,7005,877,1
21270,7007,877,2
21271,7050,877,1
21272,7074,877,1
21273,3,83,1
21274,5,83,1
21275,7,83,2
21276,8,83,2
21277,18,83,1
21278,24,83,1
21279,28,83,1
21280,31,83,1
21281,35,83,1
21282,46,83,1
21283,51,83,1
21284,52,83,1
21285,53,83,1
21286,62,83,1
21287,65,83,1
21288,67,83,1
21289,71,83,1
21290,72,83,1
21291,77,83,1
21292,78,83,2
21293,85,83,1
21294,93,83,1
21295,108,83,1
21296,112,83,1
21297,114,83,3
21298,115,83,1
21299,117,83,1
21300,120,83,1
21301,122,83,2
21302,124,83,1
21303,128,83,1
21304,132,83,1
21305,137,83,1
21306,140,83,1
21307,147,83,1
21308,148,83,2
21309,149,83,3
21310,150,83,1
21311,153,83,1
21312,154,83,4
21313,156,83,1
21314,163,83,1
21315,164,83,2
21316,166,83,1
21317,167,83,1
21318,169,83,1
21319,179,83,1
21320,184,83,1
21321,185,83,1
21322,188,83,2
21323,192,83,1
21324,197,83,1
21325,203,83,1
21326,204,83,1
21327,212,83,1
21328,215,83,1
21329,225,83,2
21330,228,83,1
21331,231,83,1
21332,236,83,1
21333,241,83,1
21334,242,83,1
21335,243,83,2
21336,246,83,1
21337,248,83,1
21338,250,83,1
21339,263,83,1
21340,266,83,2
21341,271,83,4
21342,275,83,1
21343,278,83,1
21344,282,83,1
21345,286,83,1
21346,291,83,1
21347,292,83,1
21348,293,83,1
21349,294,83,2
21350,296,83,2
21351,298,83,1
21352,303,83,2
21353,304,83,1
21354,305,83,1
21355,306,83,1
21356,310,83,1
21357,313,83,1
21358,314,83,2
21359,331,83,1
21360,333,83,2
21361,356,83,1
21362,358,83,1
21363,363,83,1
21364,368,83,1
21365,369,83,1
21366,370,83,1
21367,374,83,1
21368,378,83,2
21369,379,83,1
21370,382,83,1
21371,383,83,1
21372,384,83,1
21373,394,83,1
21374,399,83,1
21375,400,83,1
21376,410,83,1
21377,412,83,1
21378,416,83,3
21379,418,83,1
21380,425,83,1
21381,427,83,1
21382,434,83,1
21383,442,83,2
21384,445,83,2
21385,447,83,2
21386,448,83,1
21387,451,83,4
21388,453,83,1
21389,460,83,1
21390,461,83,2
21391,465,83,2
21392,466,83,2
21393,468,83,1
21394,469,83,1
21395,473,83,2
21396,474,83,1
21397,482,83,1
21398,484,83,1
21399,490,83,2
21400,491,83,2
21401,492,83,2
21402,493,83,1
21403,494,83,1
21404,498,83,1
21405,502,83,1
21406,503,83,1
21407,511,83,1
21408,514,83,1
