,doc,word,cluster
19326,280,3813,1
19327,281,3813,1
19328,300,3813,2
19329,310,3813,1
19330,321,3813,1
19331,333,3813,2
19332,345,3813,1
19333,357,3813,3
19334,363,3813,17
19335,367,3813,1
19336,371,3813,3
19337,372,3813,1
19338,383,3813,1
19339,390,3813,2
19340,394,3813,1
19341,395,3813,1
19342,406,3813,1
19343,1,3818,1
19344,17,3818,4
19345,23,3818,1
19346,29,3818,1
19347,31,3818,1
19348,64,3818,4
19349,68,3818,1
19350,72,3818,1
19351,74,3818,5
19352,85,3818,1
19353,86,3818,1
19354,112,3818,1
19355,120,3818,2
19356,122,3818,5
19357,129,3818,1
19358,134,3818,1
19359,155,3818,3
19360,162,3818,1
19361,166,3818,3
19362,170,3818,2
19363,176,3818,5
19364,188,3818,1
19365,191,3818,1
19366,199,3818,1
19367,205,3818,3
19368,207,3818,1
19369,216,3818,4
19370,225,3818,1
19371,232,3818,1
19372,233,3818,1
19373,236,3818,1
19374,237,3818,1
19375,252,3818,1
19376,253,3818,2
19377,254,3818,2
19378,257,3818,1
19379,273,3818,4
19380,274,3818,1
19381,288,3818,1
19382,294,3818,1
19383,297,3818,3
19384,310,3818,1
19385,320,3818,1
19386,332,3818,1
19387,333,3818,1
19388,354,3818,1
19389,357,3818,1
19390,367,3818,1
19391,371,3818,1
19392,381,3818,1
19393,395,3818,1
19394,398,3818,1
19395,410,3818,6
19396,1,3820,1
19397,5,3820,1
19398,8,3820,1
19399,15,3820,5
19400,16,3820,2
19401,17,3820,6
19402,18,3820,1
19403,23,3820,3
19404,24,3820,9
19405,32,3820,2
19406,37,3820,6
19407,38,3820,1
19408,39,3820,1
19409,43,3820,1
19410,56,3820,2
19411,59,3820,1
19412,64,3820,5
19413,68,3820,7
19414,74,3820,7
19415,77,3820,1
19416,80,3820,1
19417,82,3820,1
19418,86,3820,3
19419,112,3820,2
19420,115,3820,1
19421,117,3820,2
19422,119,3820,5
19423,122,3820,10
19424,124,3820,1
19425,125,3820,1
19426,138,3820,1
19427,139,3820,2
19428,148,3820,2
19429,151,3820,5
19430,160,3820,5
19431,166,3820,43
19432,170,3820,4
19433,171,3820,2
19434,173,3820,1
19435,176,3820,6
19436,178,3820,2
19437,183,3820,1
19438,190,3820,1
19439,191,3820,6
19440,198,3820,2
19441,200,3820,1
19442,206,3820,1
19443,207,3820,3
19444,216,3820,1
19445,218,3820,1
19446,221,3820,14
19447,225,3820,3
19448,227,3820,4
19449,230,3820,4
19450,233,3820,1
19451,234,3820,6
19452,241,3820,1
19453,243,3820,3
19454,253,3820,17
19455,254,3820,7
19456,255,3820,1
19457,280,3820,2
19458,283,3820,1
19459,290,3820,1
19460,292,3820,1
19461,295,3820,1
19462,296,3820,1
19463,297,3820,10
19464,298,3820,1
19465,303,3820,2
19466,305,3820,1
19467,306,3820,1
19468,308,3820,1
19469,309,3820,1
19470,316,3820,1
19471,320,3820,9
19472,321,3820,5
19473,323,3820,2
19474,332,3820,1
19475,338,3820,1
19476,340,3820,2
19477,359,3820,4
19478,360,3820,1
19479,367,3820,1
19480,376,3820,1
19481,381,3820,1
19482,386,3820,1
19483,390,3820,1
19484,394,3820,1
19485,395,3820,3
19486,398,3820,4
19487,400,3820,1
19488,405,3820,2
19489,410,3820,10
19490,1,3834,1
19491,14,3834,1
19492,17,3834,1
19493,24,3834,1
19494,64,3834,1
19495,68,3834,4
19496,70,3834,1
19497,74,3834,1
19498,76,3834,2
19499,77,3834,1
19500,166,3834,4
19501,188,3834,1
19502,195,3834,1
19503,207,3834,2
19504,285,3834,1
19505,297,3834,3
19506,313,3834,2
19507,320,3834,2
19508,363,3834,1
19509,410,3834,2
19510,1,3852,1
19511,8,3852,1
19512,16,3852,1
19513,24,3852,3
19514,68,3852,7
19515,112,3852,1
19516,119,3852,2
19517,122,3852,17
19518,139,3852,1
19519,160,3852,2
19520,163,3852,1
19521,166,3852,13
19522,191,3852,1
19523,199,3852,1
19524,216,3852,4
19525,253,3852,1
19526,255,3852,1
19527,320,3852,2
19528,359,3852,3
19529,1,3864,1
19530,17,3864,3
19531,68,3864,4
19532,70,3864,5
19533,74,3864,1
19534,151,3864,5
19535,166,3864,38
19536,191,3864,1
19537,192,3864,1
19538,204,3864,1
19539,248,3864,8
19540,253,3864,22
19541,266,3864,1
19542,276,3864,1
19543,297,3864,1
19544,361,3864,1
19545,367,3864,9
19546,370,3864,3
19547,375,3864,2
19548,394,3864,1
19549,411,3864,8
19550,1,3873,1
19551,7,3873,1
19552,10,3873,3
19553,17,3873,9
19554,24,3873,3
19555,32,3873,2
19556,38,3873,2
19557,43,3873,1
19558,44,3873,2
19559,48,3873,1
19560,52,3873,1
19561,59,3873,1
19562,64,3873,5
19563,66,3873,3
19564,68,3873,1
19565,74,3873,1
19566,76,3873,2
19567,86,3873,3
19568,99,3873,1
19569,103,3873,2
19570,112,3873,2
19571,119,3873,9
19572,120,3873,2
19573,122,3873,12
19574,124,3873,1
19575,127,3873,1
19576,138,3873,1
19577,145,3873,3
19578,150,3873,3
19579,160,3873,9
19580,161,3873,1
19581,162,3873,2
19582,166,3873,4
19583,167,3873,2
19584,168,3873,2
19585,170,3873,2
19586,173,3873,1
19587,176,3873,2
19588,178,3873,3
19589,182,3873,2
19590,184,3873,1
19591,190,3873,1
19592,191,3873,9
19593,199,3873,1
19594,204,3873,1
19595,206,3873,1
19596,209,3873,2
19597,213,3873,5
19598,218,3873,3
19599,221,3873,16
19600,229,3873,1
19601,231,3873,2
19602,232,3873,4
19603,241,3873,2
19604,248,3873,1
19605,253,3873,15
19606,254,3873,8
19607,264,3873,2
19608,279,3873,6
19609,287,3873,3
19610,290,3873,3
19611,297,3873,13
19612,303,3873,1
19613,320,3873,2
19614,332,3873,1
19615,334,3873,1
19616,338,3873,1
19617,343,3873,3
19618,344,3873,1
19619,345,3873,1
19620,349,3873,1
19621,350,3873,1
19622,361,3873,5
19623,367,3873,1
19624,371,3873,4
19625,395,3873,2
19626,396,3873,3
19627,402,3873,2
19628,404,3873,1
19629,410,3873,3
19630,411,3873,1
19631,1,3923,1
19632,16,3923,2
19633,17,3923,10
19634,23,3923,14
19635,24,3923,6
19636,45,3923,1
19637,48,3923,1
19638,55,3923,1
19639,58,3923,2
19640,59,3923,1
19641,64,3923,4
19642,68,3923,15
19643,74,3923,2
19644,76,3923,8
19645,89,3923,1
19646,109,3923,1
19647,112,3923,4
19648,119,3923,12
19649,122,3923,1
19650,139,3923,2
19651,148,3923,1
19652,151,3923,7
19653,155,3923,2
19654,160,3923,12
19655,163,3923,3
19656,164,3923,1
19657,166,3923,50
19658,170,3923,1
19659,188,3923,2
19660,191,3923,7
19661,195,3923,1
19662,198,3923,1
19663,199,3923,2
19664,200,3923,18
19665,204,3923,1
19666,207,3923,2
19667,210,3923,1
19668,215,3923,8
19669,217,3923,1
19670,229,3923,1
19671,230,3923,42
19672,232,3923,1
19673,237,3923,1
19674,248,3923,1
19675,252,3923,1
19676,253,3923,14
19677,254,3923,5
19678,260,3923,1
19679,285,3923,1
19680,292,3923,1
19681,297,3923,19
19682,298,3923,10
19683,303,3923,1
19684,306,3923,4
19685,314,3923,10
19686,315,3923,1
19687,320,3923,6
19688,327,3923,3
19689,328,3923,5
19690,329,3923,1
19691,330,3923,4
19692,332,3923,1
19693,345,3923,2
19694,346,3923,1
19695,351,3923,1
19696,361,3923,5
19697,363,3923,14
19698,368,3923,1
19699,369,3923,2
19700,371,3923,1
19701,373,3923,8
19702,375,3923,2
19703,396,3923,4
19704,397,3923,3
19705,398,3923,11
19706,410,3923,6
19707,411,3923,1
19708,1,3930,1
19709,8,3930,1
19710,10,3930,1
19711,15,3930,6
19712,16,3930,4
19713,17,3930,2
19714,24,3930,2
19715,50,3930,1
19716,64,3930,1
19717,68,3930,2
19718,80,3930,2
19719,86,3930,2
19720,90,3930,1
19721,119,3930,2
19722,120,3930,1
19723,124,3930,1
19724,128,3930,1
19725,139,3930,4
19726,156,3930,1
19727,160,3930,2
19728,162,3930,1
19729,166,3930,43
19730,200,3930,1
19731,216,3930,3
19732,221,3930,1
19733,253,3930,2
19734,254,3930,1
19735,268,3930,1
19736,283,3930,1
19737,287,3930,1
19738,292,3930,1
19739,297,3930,3
19740,331,3930,2
19741,334,3930,1
19742,357,3930,1
19743,361,3930,1
19744,395,3930,6
19745,410,3930,1
19746,1,3932,2
19747,2,3932,1
19748,14,3932,3
19749,15,3932,4
19750,16,3932,1
19751,17,3932,11
19752,23,3932,1
19753,24,3932,3
19754,29,3932,1
19755,32,3932,4
19756,44,3932,3
19757,53,3932,1
19758,55,3932,1
19759,59,3932,2
19760,64,3932,2
19761,68,3932,3
19762,73,3932,1
19763,74,3932,3
19764,76,3932,2
19765,80,3932,3
19766,82,3932,1
19767,86,3932,5
19768,97,3932,1
19769,101,3932,2
19770,104,3932,1
19771,112,3932,1
19772,116,3932,1
19773,119,3932,3
19774,120,3932,1
19775,122,3932,6
19776,124,3932,1
19777,139,3932,1
19778,151,3932,1
19779,152,3932,1
19780,160,3932,3
19781,166,3932,3
19782,167,3932,1
19783,178,3932,1
19784,186,3932,4
19785,188,3932,2
19786,191,3932,9
19787,198,3932,3
19788,199,3932,1
19789,200,3932,2
19790,205,3932,1
19791,207,3932,1
19792,216,3932,7
19793,218,3932,1
19794,221,3932,18
19795,222,3932,1
19796,223,3932,1
19797,225,3932,2
19798,227,3932,1
19799,230,3932,2
19800,233,3932,3
19801,253,3932,8
19802,254,3932,5
19803,266,3932,2
19804,267,3932,1
19805,284,3932,3
19806,286,3932,2
19807,297,3932,6
19808,305,3932,1
19809,309,3932,2
19810,310,3932,1
19811,314,3932,1
19812,316,3932,2
19813,320,3932,5
19814,321,3932,1
19815,322,3932,1
19816,333,3932,1
19817,334,3932,1
19818,346,3932,2
19819,354,3932,1
19820,358,3932,1
19821,367,3932,1
19822,368,3932,2
19823,370,3932,1
19824,373,3932,1
19825,375,3932,1
19826,381,3932,1
19827,386,3932,1
19828,391,3932,2
19829,395,3932,12
19830,396,3932,1
19831,400,3932,1
19832,410,3932,7
19833,1,3935,1
19834,15,3935,2
19835,23,3935,1
19836,64,3935,2
19837,68,3935,1
19838,73,3935,1
19839,107,3935,1
19840,122,3935,3
19841,134,3935,1
19842,151,3935,1
19843,166,3935,3
19844,199,3935,1
19845,221,3935,2
19846,253,3935,17
19847,320,3935,2
19848,325,3935,1
19849,327,3935,2
19850,332,3935,1
19851,334,3935,2
19852,381,3935,1
19853,395,3935,1
19854,1,4028,3
19855,9,4028,1
19856,10,4028,4
19857,13,4028,2
19858,14,4028,9
19859,16,4028,4
19860,17,4028,38
19861,23,4028,11
19862,24,4028,21
19863,31,4028,1
19864,32,4028,8
19865,34,4028,1
19866,36,4028,4
19867,38,4028,1
19868,45,4028,1
19869,46,4028,1
19870,48,4028,1
19871,56,4028,1
19872,64,4028,5
19873,66,4028,1
19874,68,4028,112
19875,70,4028,6
19876,72,4028,1
19877,74,4028,12
19878,80,4028,2
19879,83,4028,3
19880,86,4028,32
19881,89,4028,2
19882,92,4028,1
19883,101,4028,1
19884,110,4028,1
19885,111,4028,1
19886,112,4028,26
19887,119,4028,11
19888,122,4028,3
19889,124,4028,4
19890,132,4028,1
19891,133,4028,3
19892,137,4028,2
19893,139,4028,4
19894,149,4028,1
19895,151,4028,2
19896,152,4028,1
19897,153,4028,1
19898,155,4028,2
19899,157,4028,2
19900,160,4028,11
19901,162,4028,1
19902,163,4028,8
19903,165,4028,1
19904,166,4028,277
19905,168,4028,2
19906,170,4028,2
19907,171,4028,3
19908,173,4028,8
19909,176,4028,1
19910,179,4028,1
19911,182,4028,1
19912,184,4028,3
19913,187,4028,2
19914,188,4028,5
19915,191,4028,29
19916,196,4028,1
19917,206,4028,1
19918,216,4028,25
19919,217,4028,4
19920,220,4028,4
19921,221,4028,3
19922,223,4028,1
19923,225,4028,9
19924,229,4028,1
19925,230,4028,5
19926,233,4028,3
19927,237,4028,1
19928,248,4028,1
19929,250,4028,1
19930,251,4028,2
19931,253,4028,167
19932,254,4028,13
19933,255,4028,2
19934,259,4028,1
19935,260,4028,1
19936,269,4028,1
19937,271,4028,1
19938,275,4028,1
19939,278,4028,2
19940,283,4028,1
19941,285,4028,3
19942,287,4028,4
19943,297,4028,22
19944,301,4028,1
19945,303,4028,2
19946,305,4028,2
19947,307,4028,1
19948,310,4028,3
19949,318,4028,1
19950,320,4028,25
19951,321,4028,5
19952,329,4028,4
19953,332,4028,6
19954,337,4028,2
19955,338,4028,8
19956,342,4028,1
19957,346,4028,1
19958,351,4028,1
19959,353,4028,1
19960,354,4028,14
19961,356,4028,1
19962,360,4028,2
19963,361,4028,11
19964,362,4028,2
19965,367,4028,10
19966,368,4028,1
19967,370,4028,1
19968,376,4028,2
19969,382,4028,2
19970,383,4028,1
19971,384,4028,1
19972,395,4028,2
19973,396,4028,2
19974,397,4028,3
19975,398,4028,3
19976,402,4028,4
19977,405,4028,3
19978,406,4028,1
19979,407,4028,1
19980,408,4028,1
19981,410,4028,10
19982,411,4028,1
19983,1,4030,1
19984,2,4030,1
19985,10,4030,3
19986,15,4030,7
19987,16,4030,5
19988,17,4030,16
19989,23,4030,3
19990,24,4030,52
19991,25,4030,1
19992,32,4030,3
19993,36,4030,2
19994,37,4030,2
19995,43,4030,1
19996,48,4030,7
19997,50,4030,2
19998,57,4030,1
19999,59,4030,1
20000,60,4030,1
20001,64,4030,40
20002,66,4030,2
20003,68,4030,68
20004,69,4030,3
20005,74,4030,31
20006,76,4030,2
20007,78,4030,1
20008,80,4030,1
20009,85,4030,1
20010,86,4030,6
20011,90,4030,1
20012,102,4030,1
20013,106,4030,3
20014,112,4030,16
20015,118,4030,1
20016,119,4030,7
20017,120,4030,2
20018,121,4030,1
20019,122,4030,16
20020,124,4030,1
20021,125,4030,1
20022,139,4030,5
20023,151,4030,2
20024,155,4030,1
20025,156,4030,3
20026,159,4030,1
20027,160,4030,7
20028,163,4030,1
20029,166,4030,64
20030,168,4030,8
20031,172,4030,1
20032,174,4030,2
20033,176,4030,1
20034,178,4030,2
20035,179,4030,2
20036,180,4030,1
20037,187,4030,2
20038,188,4030,7
20039,191,4030,65
20040,195,4030,1
20041,196,4030,2
20042,198,4030,2
20043,199,4030,3
20044,208,4030,1
20045,215,4030,1
20046,216,4030,3
20047,218,4030,1
20048,221,4030,48
20049,223,4030,2
20050,225,4030,3
20051,230,4030,9
20052,234,4030,2
20053,237,4030,3
20054,246,4030,2
20055,250,4030,7
20056,251,4030,1
20057,252,4030,1
20058,253,4030,41
20059,254,4030,16
20060,257,4030,1
20061,267,4030,1
20062,276,4030,1
20063,278,4030,1
20064,283,4030,4
20065,284,4030,2
20066,287,4030,3
20067,295,4030,1
20068,297,4030,61
20069,306,4030,1
20070,310,4030,2
20071,317,4030,2
20072,320,4030,43
20073,321,4030,1
20074,323,4030,1
20075,325,4030,1
20076,329,4030,2
20077,333,4030,4
20078,342,4030,1
20079,344,4030,1
20080,350,4030,3
20081,351,4030,2
20082,352,4030,1
20083,354,4030,1
20084,357,4030,1
20085,359,4030,6
20086,361,4030,7
20087,373,4030,1
20088,381,4030,3
20089,382,4030,1
20090,383,4030,1
20091,394,4030,1
20092,395,4030,1
20093,396,4030,7
20094,398,4030,3
20095,399,4030,1
20096,408,4030,3
20097,410,4030,43
20098,1,4047,4
20099,6,4047,6
20100,8,4047,6
20101,10,4047,21
20102,11,4047,3
20103,13,4047,2
20104,14,4047,2
20105,15,4047,11
20106,16,4047,40
20107,17,4047,8
20108,18,4047,5
20109,24,4047,131
20110,31,4047,1
20111,36,4047,5
20112,39,4047,1
20113,40,4047,1
20114,42,4047,2
20115,43,4047,1
20116,44,4047,2
20117,48,4047,10
20118,49,4047,7
20119,53,4047,3
20120,59,4047,4
20121,60,4047,3
20122,63,4047,1
20123,64,4047,144
20124,66,4047,7
20125,68,4047,30
20126,69,4047,1
20127,71,4047,3
20128,74,4047,101
20129,80,4047,15
20130,82,4047,1
20131,86,4047,8
20132,89,4047,1
20133,94,4047,2
20134,95,4047,2
20135,98,4047,1
20136,99,4047,2
20137,105,4047,2
20138,106,4047,3
20139,108,4047,1
20140,109,4047,12
20141,111,4047,2
20142,116,4047,1
20143,118,4047,1
20144,119,4047,254
20145,120,4047,2
20146,121,4047,1
20147,122,4047,23
20148,123,4047,2
20149,126,4047,1
20150,127,4047,2
20151,138,4047,2
20152,139,4047,40
20153,140,4047,6
20154,145,4047,4
20155,147,4047,5
20156,148,4047,2
20157,151,4047,11
20158,155,4047,2
20159,159,4047,2
20160,160,4047,254
20161,161,4047,1
20162,162,4047,3
20163,164,4047,1
20164,165,4047,2
20165,166,4047,581
20166,167,4047,6
20167,168,4047,25
20168,169,4047,1
20169,172,4047,8
20170,174,4047,2
20171,178,4047,5
20172,180,4047,3
20173,184,4047,1
20174,188,4047,10
20175,191,4047,149
20176,202,4047,1
20177,203,4047,1
20178,204,4047,6
20179,205,4047,3
20180,207,4047,2
20181,210,4047,3
20182,213,4047,3
20183,214,4047,2
20184,215,4047,2
20185,216,4047,35
20186,218,4047,3
20187,219,4047,1
20188,220,4047,1
20189,221,4047,36
20190,222,4047,2
20191,223,4047,5
20192,225,4047,4
20193,230,4047,1
20194,232,4047,9
20195,233,4047,9
20196,237,4047,1
20197,238,4047,1
20198,240,4047,3
20199,241,4047,3
20200,242,4047,2
20201,244,4047,1
20202,245,4047,6
20203,246,4047,1
20204,250,4047,1
20205,251,4047,1
20206,253,4047,16
20207,254,4047,169
20208,255,4047,4
20209,257,4047,2
20210,258,4047,1
20211,264,4047,1
20212,267,4047,9
20213,269,4047,1
20214,270,4047,1
20215,273,4047,12
20216,275,4047,2
20217,279,4047,1
20218,280,4047,1
20219,285,4047,1
20220,286,4047,1
20221,287,4047,21
20222,291,4047,1
20223,292,4047,9
20224,295,4047,1
20225,297,4047,115
20226,301,4047,1
20227,308,4047,2
20228,310,4047,5
20229,311,4047,5
20230,312,4047,1
20231,316,4047,2
20232,317,4047,2
20233,319,4047,2
20234,320,4047,139
20235,324,4047,1
20236,333,4047,3
20237,334,4047,2
20238,336,4047,1
20239,352,4047,3
20240,357,4047,9
20241,360,4047,1
20242,361,4047,69
20243,366,4047,1
20244,369,4047,4
20245,371,4047,5
20246,374,4047,1
20247,376,4047,1
20248,378,4047,4
20249,382,4047,5
20250,387,4047,1
20251,390,4047,5
20252,391,4047,2
20253,394,4047,2
20254,395,4047,2
20255,396,4047,21
20256,398,4047,55
20257,402,4047,2
20258,404,4047,1
20259,405,4047,2
20260,406,4047,3
20261,410,4047,169
20262,413,4047,1
20263,1,4059,1
20264,10,4059,1
20265,15,4059,1
20266,17,4059,3
20267,24,4059,1
20268,31,4059,2
20269,48,4059,5
20270,53,4059,1
20271,64,4059,2
20272,68,4059,3
20273,74,4059,1
20274,99,4059,2
20275,119,4059,4
20276,122,4059,4
20277,148,4059,2
20278,160,4059,4
20279,161,4059,1
20280,165,4059,1
20281,166,4059,2
20282,200,4059,1
20283,207,4059,1
20284,221,4059,1
20285,227,4059,1
20286,238,4059,1
20287,241,4059,1
20288,253,4059,1
20289,254,4059,1
20290,272,4059,1
20291,287,4059,1
20292,292,4059,15
20293,297,4059,4
20294,318,4059,1
20295,320,4059,4
20296,321,4059,1
20297,334,4059,1
20298,360,4059,1
20299,373,4059,1
20300,375,4059,1
20301,381,4059,1
20302,397,4059,1
20303,410,4059,5
20304,1,4066,3
20305,17,4066,12
20306,23,4066,1
20307,32,4066,1
20308,55,4066,1
20309,56,4066,1
20310,66,4066,1
20311,68,4066,24
20312,77,4066,1
20313,124,4066,7
20314,163,4066,4
20315,166,4066,115
20316,170,4066,10
20317,173,4066,3
20318,184,4066,1
20319,191,4066,7
20320,193,4066,3
20321,204,4066,8
20322,207,4066,5
20323,219,4066,1
20324,224,4066,2
20325,248,4066,6
20326,253,4066,12
20327,264,4066,4
20328,275,4066,2
20329,303,4066,2
20330,318,4066,3
20331,320,4066,3
20332,331,4066,4
20333,338,4066,3
20334,342,4066,1
20335,355,4066,1
20336,359,4066,1
20337,360,4066,1
20338,370,4066,1
20339,371,4066,6
20340,396,4066,2
20341,397,4066,3
20342,405,4066,1
20343,411,4066,6
20344,1,4072,1
20345,17,4072,1
20346,24,4072,1
20347,32,4072,1
20348,54,4072,1
20349,63,4072,1
20350,64,4072,3
20351,74,4072,1
20352,76,4072,1
20353,81,4072,1
20354,86,4072,2
20355,101,4072,1
20356,119,4072,1
20357,121,4072,1
20358,148,4072,1
20359,151,4072,2
20360,160,4072,1
20361,162,4072,1
20362,166,4072,4
20363,168,4072,1
20364,170,4072,2
20365,176,4072,1
20366,191,4072,2
20367,199,4072,1
20368,200,4072,1
20369,205,4072,1
20370,207,4072,2
20371,213,4072,1
20372,224,4072,1
20373,230,4072,3
20374,235,4072,1
20375,253,4072,11
20376,254,4072,1
20377,280,4072,1
20378,288,4072,1
20379,297,4072,7
20380,325,4072,1
20381,326,4072,1
20382,328,4072,1
20383,329,4072,1
20384,340,4072,1
20385,347,4072,1
20386,367,4072,2
20387,395,4072,1
20388,396,4072,1
20389,401,4072,1
20390,402,4072,1
20391,410,4072,2
20392,1,4109,1
20393,2,4109,1
20394,3,4109,1
20395,15,4109,4
20396,16,4109,2
20397,17,4109,4
20398,19,4109,1
20399,21,4109,5
20400,23,4109,21
20401,24,4109,15
20402,27,4109,1
20403,33,4109,1
20404,36,4109,1
20405,37,4109,1
20406,44,4109,3
20407,50,4109,3
20408,55,4109,1
20409,59,4109,4
20410,64,4109,14
20411,67,4109,1
20412,68,4109,6
20413,74,4109,24
20414,76,4109,1
20415,85,4109,1
20416,86,4109,6
20417,92,4109,1
20418,97,4109,1
20419,101,4109,2
20420,106,4109,1
20421,110,4109,1
20422,111,4109,2
20423,112,4109,6
20424,115,4109,1
20425,117,4109,2
20426,119,4109,3
20427,122,4109,1
20428,130,4109,1
20429,132,4109,1
20430,138,4109,1
20431,139,4109,2
20432,144,4109,1
20433,148,4109,2
20434,155,4109,1
20435,160,4109,3
20436,162,4109,7
20437,164,4109,2
20438,166,4109,7
20439,170,4109,1
20440,173,4109,1
20441,175,4109,1
20442,176,4109,2
20443,178,4109,3
20444,186,4109,1
20445,188,4109,3
20446,191,4109,24
20447,198,4109,4
20448,199,4109,1
20449,201,4109,4
20450,202,4109,2
20451,204,4109,1
20452,209,4109,1
20453,210,4109,4
20454,218,4109,1
20455,221,4109,5
20456,225,4109,1
20457,230,4109,15
20458,232,4109,1
20459,234,4109,1
20460,251,4109,3
20461,252,4109,2
20462,253,4109,59
20463,254,4109,9
20464,260,4109,1
20465,263,4109,2
20466,269,4109,1
20467,270,4109,1
20468,274,4109,2
20469,276,4109,1
20470,280,4109,2
20471,282,4109,1
20472,283,4109,1
20473,284,4109,5
20474,295,4109,1
20475,297,4109,18
20476,299,4109,1
20477,303,4109,3
20478,306,4109,1
20479,307,4109,2
20480,310,4109,2
20481,313,4109,1
20482,315,4109,1
20483,316,4109,1
20484,320,4109,15
20485,322,4109,1
20486,324,4109,1
20487,327,4109,1
20488,332,4109,1
20489,334,4109,4
20490,335,4109,1
20491,338,4109,1
20492,343,4109,4
20493,350,4109,2
20494,353,4109,1
20495,354,4109,2
20496,361,4109,3
20497,364,4109,3
20498,366,4109,1
20499,371,4109,3
20500,373,4109,1
20501,381,4109,1
20502,394,4109,5
20503,395,4109,6
20504,396,4109,1
20505,397,4109,1
20506,398,4109,2
20507,401,4109,1
20508,410,4109,13
20509,1,4125,1
20510,23,4125,11
20511,24,4125,1
20512,59,4125,1
20513,68,4125,6
20514,74,4125,1
20515,88,4125,1
20516,106,4125,2
20517,112,4125,1
20518,119,4125,12
20519,120,4125,1
20520,124,4125,1
20521,160,4125,12
20522,162,4125,1
20523,166,4125,10
20524,168,4125,3
20525,191,4125,2
20526,198,4125,1
20527,200,4125,38
20528,206,4125,2
20529,230,4125,4
20530,253,4125,8
20531,292,4125,1
20532,297,4125,8
20533,298,4125,17
20534,307,4125,1
20535,316,4125,2
20536,320,4125,1
20537,359,4125,1
20538,363,4125,1
20539,373,4125,3
20540,396,4125,1
20541,410,4125,1
20542,1,4155,1
20543,14,4155,1
20544,17,4155,15
20545,22,4155,1
20546,43,4155,1
20547,53,4155,1
20548,59,4155,1
20549,66,4155,1
20550,70,4155,1
20551,86,4155,4
20552,89,4155,1
20553,93,4155,1
20554,98,4155,1
20555,109,4155,1
20556,120,4155,1
20557,124,4155,1
20558,148,4155,1
20559,151,4155,1
20560,162,4155,1
20561,163,4155,1
20562,164,4155,1
20563,165,4155,1
20564,168,4155,1
20565,170,4155,1
20566,184,4155,1
20567,186,4155,1
20568,190,4155,1
20569,192,4155,1
20570,193,4155,1
20571,195,4155,1
20572,204,4155,1
20573,206,4155,1
20574,207,4155,1
20575,217,4155,1
20576,229,4155,1
20577,232,4155,1
20578,237,4155,1
20579,238,4155,1
20580,242,4155,1
20581,244,4155,1
20582,249,4155,1
20583,258,4155,1
20584,276,4155,1
20585,283,4155,1
20586,285,4155,1
20587,292,4155,1
20588,299,4155,1
20589,325,4155,1
20590,327,4155,1
20591,329,4155,1
20592,332,4155,1
20593,336,4155,1
20594,351,4155,1
20595,356,4155,1
20596,362,4155,1
20597,367,4155,1
20598,371,4155,1
20599,375,4155,1
20600,380,4155,1
20601,383,4155,1
20602,397,4155,1
20603,407,4155,1
20604,410,4155,1
20605,1,4207,1
20606,15,4207,1
20607,17,4207,1
20608,22,4207,1
20609,23,4207,7
20610,24,4207,1
20611,41,4207,1
20612,45,4207,1
20613,50,4207,1
20614,53,4207,2
20615,64,4207,2
20616,68,4207,15
20617,74,4207,4
20618,86,4207,2
20619,101,4207,1
20620,119,4207,1
20621,122,4207,16
20622,132,4207,1
20623,135,4207,1
20624,155,4207,1
20625,160,4207,1
20626,164,4207,1
20627,165,4207,1
20628,166,4207,36
20629,168,4207,1
20630,170,4207,1
20631,172,4207,1
20632,175,4207,4
20633,176,4207,1
20634,186,4207,1
20635,200,4207,18
20636,204,4207,1
20637,221,4207,16
20638,250,4207,1
20639,253,4207,8
20640,254,4207,3
20641,280,4207,1
20642,283,4207,1
20643,285,4207,1
20644,286,4207,1
20645,297,4207,3
20646,298,4207,8
20647,301,4207,1
20648,316,4207,1
20649,320,4207,6
20650,321,4207,1
20651,327,4207,1
20652,332,4207,3
20653,333,4207,1
20654,350,4207,1
20655,354,4207,1
20656,366,4207,1
20657,373,4207,3
20658,378,4207,1
20659,388,4207,1
20660,394,4207,3
20661,395,4207,2
20662,398,4207,5
20663,407,4207,2
20664,410,4207,1
20665,1,4211,1
20666,4,4211,1
20667,5,4211,1
20668,6,4211,5
20669,10,4211,2
20670,12,4211,3
20671,16,4211,6
20672,21,4211,1
20673,24,4211,68
20674,27,4211,3
20675,32,4211,29
20676,41,4211,1
20677,43,4211,1
20678,48,4211,3
20679,50,4211,1
20680,56,4211,3
20681,59,4211,1
20682,63,4211,1
20683,64,4211,22
20684,68,4211,1
20685,70,4211,1
20686,73,4211,1
20687,74,4211,27
20688,76,4211,1
20689,86,4211,4
20690,110,4211,2
20691,112,4211,3
20692,116,4211,1
20693,119,4211,28
20694,120,4211,1
20695,122,4211,2
20696,123,4211,1
20697,139,4211,6
20698,148,4211,2
20699,155,4211,1
20700,157,4211,3
20701,160,4211,28
20702,166,4211,1
20703,173,4211,1
20704,174,4211,1
20705,176,4211,1
20706,178,4211,1
20707,190,4211,1
20708,191,4211,68
20709,198,4211,1
20710,199,4211,1
20711,201,4211,1
20712,207,4211,2
20713,214,4211,1
20714,221,4211,4
20715,233,4211,1
20716,235,4211,1
20717,245,4211,2
20718,253,4211,34
20719,254,4211,23
20720,255,4211,2
20721,276,4211,6
20722,277,4211,1
20723,280,4211,4
20724,283,4211,1
